,X,date,store_nbr,item_nbr,units,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,perciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,RA,FZ,FG,BR,UP,MI,SN,HZ,VC,TS,DZ,BL,BC,DU,SQ,PL,FU,GR,GS,SG,PR,FG2,is_weekend,is_holiday,is_holiday_weekday,is_holiday_weekend,spring,summer,fall
759,1000562,2012-07-22,32,9,24,91,67,79,0,49,60,0,14,0,0,0,0.0,24.4,29.99,3.2,32,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
760,1000572,2012-07-22,32,19,2,91,67,79,0,49,60,0,14,0,0,0,0.0,24.4,29.99,3.2,32,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
761,1000598,2012-07-22,32,45,57,91,67,79,0,49,60,0,14,0,0,0,0.0,24.4,29.99,3.2,32,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
762,1000611,2012-07-22,32,58,1,91,67,79,0,49,60,0,14,0,0,0,0.0,24.4,29.99,3.2,32,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
763,1005557,2012-07-23,32,9,39,95,60,78,0,47,59,0,13,0,0,0,0.0,24.34,29.94,3.1,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764,1005567,2012-07-23,32,19,1,95,60,78,0,47,59,0,13,0,0,0,0.0,24.34,29.94,3.1,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765,1005593,2012-07-23,32,45,50,95,60,78,0,47,59,0,13,0,0,0,0.0,24.34,29.94,3.1,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766,1005606,2012-07-23,32,58,5,95,60,78,0,47,59,0,13,0,0,0,0.0,24.34,29.94,3.1,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767,1005641,2012-07-23,32,93,10,95,60,78,0,47,59,0,13,0,0,0,0.0,24.34,29.94,3.1,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768,1010552,2012-07-24,32,9,23,92,62,77,0,47,59,0,12,0,0,0,0.02,24.24,29.81,0.6,29,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769,1010562,2012-07-24,32,19,1,92,62,77,0,47,59,0,12,0,0,0,0.02,24.24,29.81,0.6,29,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
770,1010588,2012-07-24,32,45,52,92,62,77,0,47,59,0,12,0,0,0,0.02,24.24,29.81,0.6,29,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,1010636,2012-07-24,32,93,2,92,62,77,0,47,59,0,12,0,0,0,0.02,24.24,29.81,0.6,29,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,1015547,2012-07-25,32,9,38,85,62,74,0,51,59,0,9,0,0,0,0.0,24.29,29.88,1.4,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,1015583,2012-07-25,32,45,47,85,62,74,0,51,59,0,9,0,0,0,0.0,24.29,29.88,1.4,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774,1015596,2012-07-25,32,58,1,85,62,74,0,51,59,0,9,0,0,0,0.0,24.29,29.88,1.4,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775,1015631,2012-07-25,32,93,4,85,62,74,0,51,59,0,9,0,0,0,0.0,24.29,29.88,1.4,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,1020542,2012-07-26,32,9,21,90,58,74,0,46,58,0,9,0,0,0,0.0,24.36,29.97,0.6,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,1020578,2012-07-26,32,45,55,90,58,74,0,46,58,0,9,0,0,0,0.0,24.36,29.97,0.6,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,1020626,2012-07-26,32,93,9,90,58,74,0,46,58,0,9,0,0,0,0.0,24.36,29.97,0.6,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,1025537,2012-07-27,32,9,34,90,61,76,0,50,59,0,11,0,0,0,0.07,24.4,30.01,5.9,20,9.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,1025573,2012-07-27,32,45,43,90,61,76,0,50,59,0,11,0,0,0,0.07,24.4,30.01,5.9,20,9.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781,1025586,2012-07-27,32,58,1,90,61,76,0,50,59,0,11,0,0,0,0.07,24.4,30.01,5.9,20,9.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
782,1025621,2012-07-27,32,93,22,90,61,76,0,50,59,0,11,0,0,0,0.07,24.4,30.01,5.9,20,9.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,1030532,2012-07-28,32,9,40,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
784,1030542,2012-07-28,32,19,1,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
785,1030568,2012-07-28,32,45,45,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
786,1030581,2012-07-28,32,58,9,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
787,1030609,2012-07-28,32,86,1,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
788,1030616,2012-07-28,32,93,16,90,63,77,0,50,59,0,12,0,0,0,0.0,24.39,30.02,5.8,24,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
789,1035527,2012-07-29,32,9,54,93,64,79,0,51,61,0,14,0,0,0,0.03,24.34,29.94,4.0,32,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
790,1035537,2012-07-29,32,19,1,93,64,79,0,51,61,0,14,0,0,0,0.03,24.34,29.94,4.0,32,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
791,1035563,2012-07-29,32,45,73,93,64,79,0,51,61,0,14,0,0,0,0.03,24.34,29.94,4.0,32,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
792,1035576,2012-07-29,32,58,9,93,64,79,0,51,61,0,14,0,0,0,0.03,24.34,29.94,4.0,32,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
793,1035611,2012-07-29,32,93,1,93,64,79,0,51,61,0,14,0,0,0,0.03,24.34,29.94,4.0,32,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
794,1040522,2012-07-30,32,9,9,88,63,76,0,56,62,0,11,0,0,0,0.04,24.4,30.02,2.4,25,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795,1040558,2012-07-30,32,45,50,88,63,76,0,56,62,0,11,0,0,0,0.04,24.4,30.02,2.4,25,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
796,1040571,2012-07-30,32,58,3,88,63,76,0,56,62,0,11,0,0,0,0.04,24.4,30.02,2.4,25,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797,1040606,2012-07-30,32,93,7,88,63,76,0,56,62,0,11,0,0,0,0.04,24.4,30.02,2.4,25,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,1045517,2012-07-31,32,9,45,91,63,77,0,53,61,0,12,0,0,0,0.12,24.37,29.98,11.8,20,13.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
799,1045553,2012-07-31,32,45,63,91,63,77,0,53,61,0,12,0,0,0,0.12,24.37,29.98,11.8,20,13.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800,1045566,2012-07-31,32,58,3,91,63,77,0,53,61,0,12,0,0,0,0.12,24.37,29.98,11.8,20,13.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
801,1045601,2012-07-31,32,93,1,91,63,77,0,53,61,0,12,0,0,0,0.12,24.37,29.98,11.8,20,13.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
802,1050512,2012-08-01,32,9,99,90,64,77,0,51,60,0,12,0,0,0,0.35,24.34,29.95,3.2,22,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803,1050548,2012-08-01,32,45,30,90,64,77,0,51,60,0,12,0,0,0,0.35,24.34,29.95,3.2,22,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,1050561,2012-08-01,32,58,4,90,64,77,0,51,60,0,12,0,0,0,0.35,24.34,29.95,3.2,22,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
805,1050589,2012-08-01,32,86,1,90,64,77,0,51,60,0,12,0,0,0,0.35,24.34,29.95,3.2,22,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
806,1050596,2012-08-01,32,93,1,90,64,77,0,51,60,0,12,0,0,0,0.35,24.34,29.95,3.2,22,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
807,1055507,2012-08-02,32,9,26,86,60,73,0,47,58,0,8,0,0,0,0.0,24.31,29.92,6.8,25,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
808,1055543,2012-08-02,32,45,43,86,60,73,0,47,58,0,8,0,0,0,0.0,24.31,29.92,6.8,25,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809,1055556,2012-08-02,32,58,8,86,60,73,0,47,58,0,8,0,0,0,0.0,24.31,29.92,6.8,25,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
810,1055584,2012-08-02,32,86,3,86,60,73,0,47,58,0,8,0,0,0,0.0,24.31,29.92,6.8,25,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
811,1055591,2012-08-02,32,93,7,86,60,73,0,47,58,0,8,0,0,0,0.0,24.31,29.92,6.8,25,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,1060502,2012-08-03,32,9,39,92,59,76,0,37,55,0,11,0,0,0,0.0,24.24,29.81,2.0,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
813,1060512,2012-08-03,32,19,2,92,59,76,0,37,55,0,11,0,0,0,0.0,24.24,29.81,2.0,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
814,1060538,2012-08-03,32,45,37,92,59,76,0,37,55,0,11,0,0,0,0.0,24.24,29.81,2.0,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815,1060551,2012-08-03,32,58,1,92,59,76,0,37,55,0,11,0,0,0,0.0,24.24,29.81,2.0,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,1060586,2012-08-03,32,93,8,92,59,76,0,37,55,0,11,0,0,0,0.0,24.24,29.81,2.0,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
817,1065497,2012-08-04,32,9,23,81,56,69,0,45,54,0,4,0,0,0,0.0,24.44,30.08,4.5,9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
818,1065533,2012-08-04,32,45,55,81,56,69,0,45,54,0,4,0,0,0,0.0,24.44,30.08,4.5,9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
819,1065581,2012-08-04,32,93,2,81,56,69,0,45,54,0,4,0,0,0,0.0,24.44,30.08,4.5,9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
820,1070492,2012-08-05,32,9,98,92,58,75,0,43,57,0,10,0,0,0,0.0,24.44,30.07,7.2,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
821,1070528,2012-08-05,32,45,82,92,58,75,0,43,57,0,10,0,0,0,0.0,24.44,30.07,7.2,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
822,1070541,2012-08-05,32,58,11,92,58,75,0,43,57,0,10,0,0,0,0.0,24.44,30.07,7.2,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
823,1070576,2012-08-05,32,93,1,92,58,75,0,43,57,0,10,0,0,0,0.0,24.44,30.07,7.2,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
824,1075487,2012-08-06,32,9,21,94,67,81,0,41,58,0,16,0,0,0,0.0,24.44,30.02,4.2,29,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,1075497,2012-08-06,32,19,2,94,67,81,0,41,58,0,16,0,0,0,0.0,24.44,30.02,4.2,29,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826,1075523,2012-08-06,32,45,54,94,67,81,0,41,58,0,16,0,0,0,0.0,24.44,30.02,4.2,29,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1075536,2012-08-06,32,58,2,94,67,81,0,41,58,0,16,0,0,0,0.0,24.44,30.02,4.2,29,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
828,1075571,2012-08-06,32,93,19,94,67,81,0,41,58,0,16,0,0,0,0.0,24.44,30.02,4.2,29,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,1080482,2012-08-07,32,9,49,92,65,79,0,44,58,0,14,0,0,0,0.0,24.43,30.02,3.3,32,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
830,1080492,2012-08-07,32,19,1,92,65,79,0,44,58,0,14,0,0,0,0.0,24.43,30.02,3.3,32,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
831,1080518,2012-08-07,32,45,63,92,65,79,0,44,58,0,14,0,0,0,0.0,24.43,30.02,3.3,32,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
832,1080531,2012-08-07,32,58,5,92,65,79,0,44,58,0,14,0,0,0,0.0,24.43,30.02,3.3,32,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,1080566,2012-08-07,32,93,4,92,65,79,0,44,58,0,14,0,0,0,0.0,24.43,30.02,3.3,32,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
834,1085477,2012-08-08,32,9,64,92,57,75,0,37,55,0,10,0,0,0,0.0,24.46,30.08,1.4,33,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
835,1085513,2012-08-08,32,45,61,92,57,75,0,37,55,0,10,0,0,0,0.0,24.46,30.08,1.4,33,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836,1085526,2012-08-08,32,58,4,92,57,75,0,37,55,0,10,0,0,0,0.0,24.46,30.08,1.4,33,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837,1085561,2012-08-08,32,93,4,92,57,75,0,37,55,0,10,0,0,0,0.0,24.46,30.08,1.4,33,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,1090472,2012-08-09,32,9,18,95,59,77,0,40,56,0,12,0,0,0,0.0,24.42,30.03,1.9,28,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,1090482,2012-08-09,32,19,1,95,59,77,0,40,56,0,12,0,0,0,0.0,24.42,30.03,1.9,28,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840,1090508,2012-08-09,32,45,34,95,59,77,0,40,56,0,12,0,0,0,0.0,24.42,30.03,1.9,28,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841,1090521,2012-08-09,32,58,2,95,59,77,0,40,56,0,12,0,0,0,0.0,24.42,30.03,1.9,28,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842,1090556,2012-08-09,32,93,3,95,59,77,0,40,56,0,12,0,0,0,0.0,24.42,30.03,1.9,28,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
843,1095467,2012-08-10,32,9,55,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,1095477,2012-08-10,32,19,2,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
845,1095503,2012-08-10,32,45,65,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
846,1095516,2012-08-10,32,58,5,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,1095544,2012-08-10,32,86,2,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
848,1095551,2012-08-10,32,93,3,91,60,76,0,46,58,0,11,0,0,0,0.0,24.36,29.96,3.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849,1100462,2012-08-11,32,9,46,88,58,73,0,46,58,0,8,0,0,0,0.02,24.32,29.9,4.9,29,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
850,1100498,2012-08-11,32,45,74,88,58,73,0,46,58,0,8,0,0,0,0.02,24.32,29.9,4.9,29,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
851,1100511,2012-08-11,32,58,2,88,58,73,0,46,58,0,8,0,0,0,0.02,24.32,29.9,4.9,29,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
852,1100539,2012-08-11,32,86,1,88,58,73,0,46,58,0,8,0,0,0,0.02,24.32,29.9,4.9,29,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
853,1100546,2012-08-11,32,93,3,88,58,73,0,46,58,0,8,0,0,0,0.02,24.32,29.9,4.9,29,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
854,1105457,2012-08-12,32,9,41,84,52,68,0,40,54,0,3,0,0,0,0.0,24.44,30.1,2.9,14,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
855,1105467,2012-08-12,32,19,1,84,52,68,0,40,54,0,3,0,0,0,0.0,24.44,30.1,2.9,14,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
856,1105493,2012-08-12,32,45,42,84,52,68,0,40,54,0,3,0,0,0,0.0,24.44,30.1,2.9,14,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
857,1105506,2012-08-12,32,58,1,84,52,68,0,40,54,0,3,0,0,0,0.0,24.44,30.1,2.9,14,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
858,1105541,2012-08-12,32,93,4,84,52,68,0,40,54,0,3,0,0,0,0.0,24.44,30.1,2.9,14,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
859,1110452,2012-08-13,32,9,41,76,59,68,0,45,55,0,3,0,0,0,0.0,24.36,30.0,6.7,22,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
860,1110488,2012-08-13,32,45,63,76,59,68,0,45,55,0,3,0,0,0,0.0,24.36,30.0,6.7,22,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
861,1110501,2012-08-13,32,58,2,76,59,68,0,45,55,0,3,0,0,0,0.0,24.36,30.0,6.7,22,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
862,1110529,2012-08-13,32,86,3,76,59,68,0,45,55,0,3,0,0,0,0.0,24.36,30.0,6.7,22,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
863,1110536,2012-08-13,32,93,11,76,59,68,0,45,55,0,3,0,0,0,0.0,24.36,30.0,6.7,22,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
864,1115447,2012-08-14,32,9,22,91,55,73,0,37,54,0,8,0,0,0,0.0,24.26,29.87,2.5,23,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
865,1115483,2012-08-14,32,45,34,91,55,73,0,37,54,0,8,0,0,0,0.0,24.26,29.87,2.5,23,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866,1115496,2012-08-14,32,58,2,91,55,73,0,37,54,0,8,0,0,0,0.0,24.26,29.87,2.5,23,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
867,1115531,2012-08-14,32,93,10,91,55,73,0,37,54,0,8,0,0,0,0.0,24.26,29.87,2.5,23,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
868,1120442,2012-08-15,32,9,81,92,61,77,0,37,54,0,12,0,0,0,0.0,24.29,29.87,4.1,36,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869,1120452,2012-08-15,32,19,1,92,61,77,0,37,54,0,12,0,0,0,0.0,24.29,29.87,4.1,36,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,1120478,2012-08-15,32,45,42,92,61,77,0,37,54,0,12,0,0,0,0.0,24.29,29.87,4.1,36,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
871,1125437,2012-08-16,32,9,34,78,51,65,0,47,54,0,0,0,0,0,0.0,24.42,30.09,2.2,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
